date,Real Middle Band,Real Lower Band,Real Upper Band
2020-01-16 13:46:00,313.0292,312.5325,313.5259
2020-01-16 13:47:00,313.043,312.5149,313.5711
2020-01-16 13:48:00,313.0569,312.5028,313.611
2020-01-16 13:49:00,313.0712,312.4942,313.6483
2020-01-16 13:50:00,313.0831,312.4865,313.6797
2020-01-16 13:51:00,313.0958,312.4858,313.7058
2020-01-16 13:52:00,313.1115,312.4888,313.7342
2020-01-16 13:53:00,313.1251,312.489,313.7612
2020-01-16 13:54:00,313.1396,312.4875,313.7917
2020-01-16 13:55:00,313.1572,312.4847,313.8298
2020-01-16 13:56:00,313.1722,312.4834,313.8611
2020-01-16 13:57:00,313.1861,312.485,313.8873
2020-01-16 13:58:00,313.1996,312.4825,313.9166
2020-01-16 13:59:00,313.2134,312.4896,313.9371
2020-01-16 14:00:00,313.2277,312.5001,313.9553
2020-01-16 14:01:00,313.239,312.5085,313.9695
2020-01-16 14:02:00,313.2517,312.5222,313.9811
2020-01-16 14:03:00,313.2654,312.5372,313.9936
2020-01-16 14:04:00,313.2784,312.5496,314.0072
2020-01-16 14:05:00,313.291,312.5644,314.0176
2020-01-16 14:06:00,313.3018,312.5783,314.0254
2020-01-16 14:07:00,313.3146,312.5918,314.0374
2020-01-16 14:08:00,313.3261,312.6062,314.046
2020-01-16 14:09:00,313.3392,312.6192,314.0593
2020-01-16 14:10:00,313.3514,312.6313,314.0715
2020-01-16 14:11:00,313.3641,312.6467,314.0815
2020-01-16 14:12:00,313.3777,312.6658,314.0897
2020-01-16 14:13:00,313.3939,312.6948,314.093
2020-01-16 14:14:00,313.4079,312.7196,314.0963
2020-01-16 14:15:00,313.4241,312.7519,314.0964
2020-01-16 14:16:00,313.4419,312.7736,314.1102
2020-01-16 14:17:00,313.4598,312.7962,314.1234
2020-01-16 14:18:00,313.479,312.8168,314.1413
2020-01-16 14:19:00,313.4965,312.8474,314.1457
2020-01-16 14:20:00,313.5132,312.876,314.1504
2020-01-16 14:21:00,313.5293,312.9021,314.1566
2020-01-16 14:22:00,313.5467,312.9325,314.161
2020-01-16 14:23:00,313.5628,312.9605,314.1652
2020-01-16 14:24:00,313.5774,312.997,314.1578
2020-01-16 14:25:00,313.5925,313.0419,314.1432
2020-01-16 14:26:00,313.606,313.0768,314.1353
2020-01-16 14:27:00,313.6191,313.1019,314.1364
2020-01-16 14:28:00,313.6336,313.1267,314.1405
2020-01-16 14:29:00,313.6484,313.1603,314.1365
2020-01-16 14:30:00,313.6641,313.2003,314.1279
2020-01-16 14:31:00,313.6818,313.2632,314.1003
2020-01-16 14:32:00,313.6957,313.3163,314.0752
2020-01-16 14:33:00,313.7077,313.3608,314.0547
2020-01-16 14:34:00,313.719,313.3872,314.0509
2020-01-16 14:35:00,313.7292,313.4041,314.0543
2020-01-16 14:36:00,313.737,313.4181,314.0558
2020-01-16 14:37:00,313.7433,313.4245,314.0621
2020-01-16 14:38:00,313.7525,313.4421,314.0628
2020-01-16 14:39:00,313.7628,313.4562,314.0694
2020-01-16 14:40:00,313.777,313.4731,314.0808
2020-01-16 14:41:00,313.7906,313.4803,314.1009
2020-01-16 14:42:00,313.8045,313.4872,314.1218
2020-01-16 14:43:00,313.8179,313.4937,314.1421
2020-01-16 14:44:00,313.8273,313.4909,314.1636
2020-01-16 14:45:00,313.8353,313.4869,314.1836
2020-01-16 14:46:00,313.8427,313.4903,314.1951
2020-01-16 14:47:00,313.8478,313.4925,314.2031
2020-01-16 14:48:00,313.8527,313.4965,314.2089
2020-01-16 14:49:00,313.8577,313.5007,314.2148
2020-01-16 14:50:00,313.8628,313.5077,314.218
2020-01-16 14:51:00,313.8696,313.517,314.2221
2020-01-16 14:52:00,313.8747,313.5232,314.2263
2020-01-16 14:53:00,313.881,313.53,314.2321
2020-01-16 14:54:00,313.8861,313.5343,314.238
2020-01-16 14:55:00,313.8895,313.5345,314.2444
2020-01-16 14:56:00,313.893,313.5375,314.2485
2020-01-16 14:57:00,313.8977,313.5425,314.253
2020-01-16 14:58:00,313.9016,313.5453,314.2579
2020-01-16 14:59:00,313.9067,313.553,314.2604
2020-01-16 15:00:00,313.9093,313.5595,314.2592
2020-01-16 15:01:00,313.9135,313.5717,314.2553
2020-01-16 15:02:00,313.9164,313.5821,314.2507
2020-01-16 15:03:00,313.9159,313.58,314.2519
2020-01-16 15:06:00,313.9161,313.5806,314.2516
2020-01-16 15:07:00,313.9184,313.5891,314.2478
2020-01-16 15:08:00,313.9221,313.6036,314.2406
2020-01-16 15:09:00,313.9243,313.6109,314.2378
2020-01-16 15:10:00,313.9287,313.6251,314.2322
2020-01-16 15:11:00,313.9315,313.6322,314.2307
2020-01-16 15:12:00,313.934,313.6398,314.2283
2020-01-16 15:13:00,313.9362,313.647,314.2254
2020-01-16 15:14:00,313.9398,313.6567,314.2229
2020-01-16 15:15:00,313.9451,313.666,314.2243
2020-01-16 15:16:00,313.95,313.6787,314.2212
2020-01-16 15:17:00,313.9569,313.687,314.2269
2020-01-16 15:18:00,313.9609,313.6857,314.2362
2020-01-16 15:19:00,313.9648,313.6842,314.2454
2020-01-16 15:20:00,313.9684,313.6789,314.2578
2020-01-16 15:21:00,313.975,313.6749,314.2752
2020-01-16 15:22:00,313.9806,313.6745,314.2868
2020-01-16 15:23:00,313.9889,313.6651,314.3126
2020-01-16 15:24:00,313.9979,313.6502,314.3456
2020-01-16 15:25:00,314.0047,313.6471,314.3623
2020-01-16 15:26:00,314.0159,313.6447,314.3871
2020-01-16 15:27:00,314.0246,313.6533,314.3959
2020-01-16 15:28:00,314.0303,313.6631,314.3974
2020-01-16 15:29:00,314.0345,313.6683,314.4007
2020-01-16 15:30:00,314.0367,313.6705,314.403
2020-01-16 15:31:00,314.0418,313.6735,314.4102
2020-01-16 15:32:00,314.0479,313.6741,314.4217
2020-01-16 15:33:00,314.0562,313.6721,314.4404
2020-01-16 15:34:00,314.0646,313.6788,314.4503
2020-01-16 15:35:00,314.0727,313.6877,314.4577
2020-01-16 15:36:00,314.0799,313.6891,314.4707
2020-01-16 15:37:00,314.086,313.6906,314.4814
2020-01-16 15:38:00,314.0926,313.6965,314.4887
2020-01-16 15:39:00,314.0974,313.7024,314.4924
2020-01-16 15:40:00,314.1021,313.7075,314.4967
2020-01-16 15:41:00,314.1076,313.7074,314.5077
2020-01-16 15:42:00,314.1106,313.7056,314.5155
2020-01-16 15:43:00,314.1122,313.7046,314.5198
2020-01-16 15:44:00,314.1155,313.7003,314.5306
2020-01-16 15:45:00,314.1214,313.6887,314.5541
2020-01-16 15:46:00,314.1266,313.6822,314.5711
2020-01-16 15:47:00,314.1351,313.6667,314.6036
2020-01-16 15:48:00,314.1456,313.6523,314.6389
2020-01-16 15:49:00,314.1563,313.6444,314.6682
2020-01-16 15:50:00,314.1676,313.6392,314.696
2020-01-16 15:51:00,314.1814,313.6264,314.7364
2020-01-16 15:52:00,314.1964,313.616,314.7769
2020-01-16 15:53:00,314.2114,313.6029,314.8199
2020-01-16 15:54:00,314.2259,313.5961,314.8556
2020-01-16 15:55:00,314.2432,313.5765,314.9099
2020-01-16 15:56:00,314.2584,313.5687,314.9482
2020-01-16 15:57:00,314.2728,313.5638,314.9817
2020-01-16 15:58:00,314.2906,313.5556,315.0256
2020-01-16 15:59:00,314.3096,313.5441,315.075
2020-01-16 16:00:00,314.331,313.5256,315.1364
2020-01-17 09:31:00,314.3607,313.4774,315.244
2020-01-17 09:32:00,314.3975,313.4214,315.3737
2020-01-17 09:33:00,314.4347,313.3755,315.4939
2020-01-17 09:34:00,314.473,313.3468,315.5992
2020-01-17 09:35:00,314.5157,313.3284,315.703
2020-01-17 09:36:00,314.5652,313.278,315.8524
2020-01-17 09:37:00,314.6001,313.2878,315.9125
2020-01-17 09:38:00,314.6365,313.2954,315.9775
2020-01-17 09:39:00,314.6702,313.3119,316.0284
2020-01-17 09:40:00,314.7038,313.3256,316.0821
2020-01-17 09:41:00,314.7413,313.3307,316.152
2020-01-17 09:42:00,314.7829,313.3316,316.2343
2020-01-17 09:43:00,314.8254,313.3393,316.3116
2020-01-17 09:44:00,314.8662,313.3472,316.3851
2020-01-17 09:45:00,314.9055,313.3513,316.4597
2020-01-17 09:46:00,314.9423,313.373,316.5117
2020-01-17 09:47:00,314.9743,313.3926,316.556
2020-01-17 09:48:00,315.0039,313.4173,316.5904
2020-01-17 09:49:00,315.0353,313.441,316.6296
2020-01-17 09:50:00,315.0696,313.4558,316.6834
2020-01-17 09:51:00,315.1004,313.4768,316.7241
2020-01-17 09:52:00,315.1342,313.5005,316.7679
2020-01-17 09:53:00,315.1658,313.5167,316.815
2020-01-17 09:54:00,315.1959,313.5317,316.8601
2020-01-17 09:55:00,315.2268,313.5588,316.8948
2020-01-17 09:56:00,315.2606,313.5745,316.9466
2020-01-17 09:57:00,315.2998,313.5969,317.0027
2020-01-17 09:58:00,315.3442,313.627,317.0614
2020-01-17 09:59:00,315.391,313.6546,317.1274
2020-01-17 10:00:00,315.4383,313.6903,317.1863
2020-01-17 10:01:00,315.4828,313.724,317.2417
2020-01-17 10:02:00,315.5289,313.7507,317.3072
2020-01-17 10:03:00,315.5733,313.7753,317.3713
2020-01-17 10:04:00,315.6213,313.805,317.4376
2020-01-17 10:05:00,315.6666,313.8485,317.4847
2020-01-17 10:06:00,315.7107,313.892,317.5294
2020-01-17 10:07:00,315.7545,313.9434,317.5657
2020-01-17 10:08:00,315.7993,314.0014,317.5972
2020-01-17 10:09:00,315.8444,314.0721,317.6168
2020-01-17 10:10:00,315.8898,314.146,317.6335
2020-01-17 10:11:00,315.9283,314.2187,317.6378
2020-01-17 10:12:00,315.9651,314.2976,317.6326
2020-01-17 10:13:00,315.9966,314.3836,317.6097
2020-01-17 10:14:00,316.0246,314.4624,317.5869
2020-01-17 10:15:00,316.0526,314.5332,317.5721
2020-01-17 10:16:00,316.0759,314.6087,317.543
2020-01-17 10:17:00,316.0994,314.6761,317.5227
2020-01-17 10:18:00,316.1262,314.7464,317.506
2020-01-17 10:19:00,316.1526,314.8241,317.4811
2020-01-17 10:20:00,316.1772,314.9044,317.45
2020-01-17 10:21:00,316.2002,314.9752,317.4252
2020-01-17 10:22:00,316.225,315.0486,317.4014
2020-01-17 10:23:00,316.2507,315.1221,317.3792
2020-01-17 10:24:00,316.2784,315.2055,317.3512
2020-01-17 10:25:00,316.3039,315.2724,317.3354
2020-01-17 10:26:00,316.3274,315.3565,317.2983
2020-01-17 10:27:00,316.3509,315.4508,317.2511
2020-01-17 10:28:00,316.3744,315.5368,317.2121
2020-01-17 10:29:00,316.3961,315.6191,317.1731
2020-01-17 10:30:00,316.4179,315.6899,317.1459
2020-01-17 10:31:00,316.4305,315.7205,317.1406
2020-01-17 10:32:00,316.438,315.7339,317.1421
2020-01-17 10:33:00,316.4468,315.7466,317.147
2020-01-17 10:34:00,316.456,315.7609,317.1511
2020-01-17 10:35:00,316.462,315.77,317.154
2020-01-17 10:36:00,316.4609,315.7698,317.1519
2020-01-17 10:37:00,316.4697,315.796,317.1433
2020-01-17 10:38:00,316.4758,315.8138,317.1377
2020-01-17 10:39:00,316.485,315.8439,317.1262
2020-01-17 10:40:00,316.4945,315.8717,317.1173
2020-01-17 10:41:00,316.4997,315.8833,317.1161
2020-01-17 10:42:00,316.5013,315.8859,317.1167
2020-01-17 10:43:00,316.5038,315.8891,317.1184
2020-01-17 10:44:00,316.5063,315.8926,317.1199
2020-01-17 10:45:00,316.5086,315.8954,317.1218
2020-01-17 10:46:00,316.5174,315.9076,317.1272
2020-01-17 10:47:00,316.5277,315.9277,317.1278
2020-01-17 10:48:00,316.5395,315.9586,317.1205
2020-01-17 10:49:00,316.5447,315.9755,317.1139
2020-01-17 10:50:00,316.5466,315.9799,317.1134
2020-01-17 10:51:00,316.5481,315.9851,317.1111
2020-01-17 10:52:00,316.5483,315.9857,317.1109
2020-01-17 10:53:00,316.5481,315.9851,317.1111
2020-01-17 10:54:00,316.5479,315.9846,317.1112
2020-01-17 10:55:00,316.5478,315.984,317.1115
2020-01-17 10:57:00,316.5436,315.9742,317.1129
2020-01-17 10:58:00,316.5369,315.9629,317.1109
2020-01-17 10:59:00,316.5279,315.9531,317.1027
2020-01-17 11:00:00,316.5167,315.9492,317.0843
2020-01-17 11:01:00,316.5062,315.9471,317.0653
2020-01-17 11:02:00,316.4968,315.9458,317.0478
2020-01-17 11:03:00,316.4824,315.9476,317.0171
2020-01-17 11:04:00,316.4657,315.9443,316.9871
2020-01-17 11:05:00,316.4464,315.9515,316.9413
2020-01-17 11:06:00,316.4267,315.9308,316.9226
2020-01-17 11:07:00,316.4037,315.8922,316.9153
2020-01-17 11:08:00,316.3823,315.86,316.9046
2020-01-17 11:09:00,316.3634,315.8477,316.8791
2020-01-17 11:10:00,316.3436,315.8241,316.8631
2020-01-17 11:11:00,316.323,315.8033,316.8427
2020-01-17 11:12:00,316.308,315.7785,316.8375
2020-01-17 11:13:00,316.2927,315.7421,316.8434
2020-01-17 11:14:00,316.2794,315.6853,316.8735
2020-01-17 11:15:00,316.2639,315.6095,316.9183
2020-01-17 11:16:00,316.2505,315.5663,316.9346
2020-01-17 11:17:00,316.2459,315.5496,316.9423
2020-01-17 11:18:00,316.2373,315.5222,316.9523
2020-01-17 11:19:00,316.2221,315.4791,316.965
2020-01-17 11:20:00,316.2115,315.4538,316.9693
2020-01-17 11:21:00,316.2032,315.433,316.9735
2020-01-17 11:22:00,316.1944,315.4133,316.9754
2020-01-17 11:25:00,316.1798,315.38,316.9795
2020-01-17 11:26:00,316.1656,315.3569,316.9744
2020-01-17 11:27:00,316.1541,315.3474,316.9609
2020-01-17 11:28:00,316.1406,315.339,316.9422
2020-01-17 11:29:00,316.1319,315.3297,316.9342
2020-01-17 11:30:00,316.1248,315.3224,316.9272
2020-01-17 11:31:00,316.1134,315.3128,316.9141
2020-01-17 11:32:00,316.1024,315.3035,316.9013
2020-01-17 11:33:00,316.0878,315.2966,316.8789
2020-01-17 11:34:00,316.077,315.2935,316.8605
2020-01-17 11:35:00,316.0651,315.2872,316.843
2020-01-17 11:36:00,316.0518,315.2856,316.818
2020-01-17 11:37:00,316.0401,315.2883,316.7919
2020-01-17 11:38:00,316.0296,315.2891,316.7702
2020-01-17 11:39:00,316.0191,315.2925,316.7456
2020-01-17 11:40:00,316.0119,315.2917,316.7321
2020-01-17 11:41:00,316.0051,315.2897,316.7206
2020-01-17 11:42:00,315.9968,315.2878,316.7057
2020-01-17 11:43:00,315.9853,315.2851,316.6855
2020-01-17 11:44:00,315.9744,315.2839,316.665
2020-01-17 11:45:00,315.9666,315.2876,316.6456
2020-01-17 11:46:00,315.956,315.2927,316.6194
2020-01-17 11:47:00,315.946,315.2991,316.5929
2020-01-17 11:48:00,315.9358,315.3083,316.5634
2020-01-17 11:49:00,315.9215,315.3274,316.5155
2020-01-17 11:50:00,315.9095,315.35,316.4691
2020-01-17 11:51:00,315.8981,315.3725,316.4237
2020-01-17 11:52:00,315.8898,315.3787,316.4008
2020-01-17 11:53:00,315.881,315.3894,316.3726
2020-01-17 11:54:00,315.8771,315.3929,316.3613
2020-01-17 11:55:00,315.8714,315.3974,316.3454
2020-01-17 11:56:00,315.8649,315.4035,316.3264
2020-01-17 11:57:00,315.8597,315.4102,316.3092
2020-01-17 11:58:00,315.8585,315.4121,316.3049
2020-01-17 11:59:00,315.8595,315.4095,316.3095
2020-01-17 12:00:00,315.8615,315.4037,316.3192
2020-01-17 12:01:00,315.8625,315.401,316.324
2020-01-17 12:02:00,315.864,315.3966,316.3314
2020-01-17 12:03:00,315.8667,315.3874,316.3459
2020-01-17 12:04:00,315.8689,315.3798,316.3579
2020-01-17 12:05:00,315.8742,315.3641,316.3842
2020-01-17 12:06:00,315.8829,315.3421,316.4236
2020-01-17 12:07:00,315.8919,315.323,316.4607
2020-01-17 12:08:00,315.9055,315.3042,316.5067
2020-01-17 12:09:00,315.9218,315.2975,316.5461
2020-01-17 12:10:00,315.9375,315.2907,316.5843
2020-01-17 12:11:00,315.9512,315.2782,316.6242
2020-01-17 12:12:00,315.9681,315.2672,316.6689
2020-01-17 12:13:00,315.9843,315.2629,316.7058
2020-01-17 12:14:00,316.0002,315.256,316.7443
2020-01-17 12:15:00,316.0164,315.2606,316.7722
2020-01-17 12:16:00,316.0358,315.2826,316.7889
2020-01-17 12:17:00,316.0594,315.3238,316.795
2020-01-17 12:18:00,316.0793,315.3426,316.8159
2020-01-17 12:19:00,316.0983,315.3485,316.8481
2020-01-17 12:20:00,316.1191,315.3565,316.8817
2020-01-17 12:21:00,316.1438,315.3749,316.9126
2020-01-17 12:22:00,316.1632,315.3875,316.939
2020-01-17 12:23:00,316.1813,315.4018,316.9608
2020-01-17 12:24:00,316.199,315.416,316.982
2020-01-17 12:25:00,316.2192,315.4475,316.9909
2020-01-17 12:26:00,316.2373,315.4717,317.0028
2020-01-17 12:27:00,316.2523,315.4824,317.0221
2020-01-17 12:28:00,316.2673,315.4967,317.0379
2020-01-17 12:29:00,316.2795,315.5119,317.047
2020-01-17 12:30:00,316.288,315.5257,317.0502
2020-01-17 12:31:00,316.2971,315.5449,317.0493
2020-01-17 12:32:00,316.3068,315.565,317.0485
2020-01-17 12:33:00,316.3175,315.5892,317.0457
2020-01-17 12:34:00,316.325,315.6048,317.0451
2020-01-17 12:35:00,316.3329,315.6255,317.0403
2020-01-17 12:36:00,316.3409,315.6457,317.0361
2020-01-17 12:37:00,316.3492,315.662,317.0365
2020-01-17 12:38:00,316.3597,315.6798,317.0396
2020-01-17 12:39:00,316.3701,315.6965,317.0437
2020-01-17 12:40:00,316.3795,315.7132,317.0459
2020-01-17 12:41:00,316.3924,315.7315,317.0532
2020-01-17 12:42:00,316.4001,315.7523,317.0479
2020-01-17 12:43:00,316.4081,315.7796,317.0366
2020-01-17 12:44:00,316.4172,315.8082,317.0263
2020-01-17 12:45:00,316.4222,315.8224,317.0221
2020-01-17 12:46:00,316.4321,315.8483,317.0158
2020-01-17 12:47:00,316.4404,315.8722,317.0087
2020-01-17 12:48:00,316.4472,315.8934,317.0009
2020-01-17 12:49:00,316.4548,315.9217,316.9879
2020-01-17 12:50:00,316.4557,315.9258,316.9857
2020-01-17 12:51:00,316.4576,315.934,316.9813
2020-01-17 12:52:00,316.4618,315.9533,316.9703
2020-01-17 12:53:00,316.4651,315.9689,316.9614
2020-01-17 12:54:00,316.4686,315.9826,316.9545
2020-01-17 12:55:00,316.473,316.0025,316.9435
2020-01-17 12:56:00,316.4781,316.0265,316.9298
2020-01-17 12:57:00,316.4827,316.0467,316.9187
2020-01-17 12:58:00,316.4813,316.0397,316.9228
2020-01-17 12:59:00,316.4768,316.0222,316.9313
2020-01-17 13:00:00,316.4678,315.9839,316.9517
2020-01-17 13:01:00,316.4599,315.9511,316.9686
2020-01-17 13:02:00,316.4505,315.9157,316.9854
2020-01-17 13:03:00,316.4379,315.8705,317.0053
2020-01-17 13:04:00,316.4225,315.8114,317.0337
2020-01-17 13:05:00,316.4055,315.7514,317.0596
2020-01-17 13:06:00,316.3884,315.7028,317.0739
2020-01-17 13:07:00,316.374,315.6702,317.0779
2020-01-17 13:08:00,316.3609,315.6493,317.0725
2020-01-17 13:09:00,316.3485,315.6295,317.0676
2020-01-17 13:10:00,316.3364,315.6121,317.0607
2020-01-17 13:11:00,316.3266,315.6048,317.0484
2020-01-17 13:12:00,316.3146,315.5974,317.0318
2020-01-17 13:13:00,316.3051,315.5928,317.0173
2020-01-17 13:14:00,316.2946,315.5891,317.0
2020-01-17 13:15:00,316.2856,315.5837,316.9874
2020-01-17 13:16:00,316.2761,315.575,316.9771
2020-01-17 13:17:00,316.2668,315.5694,316.9642
2020-01-17 13:18:00,316.258,315.5682,316.9478
2020-01-17 13:19:00,316.2479,315.5718,316.9241
2020-01-17 13:20:00,316.2393,315.5811,316.8974
2020-01-17 13:21:00,316.2298,315.5952,316.8645
2020-01-17 13:22:00,316.2204,315.6037,316.8371
2020-01-17 13:23:00,316.2123,315.6114,316.8133
2020-01-17 13:24:00,316.2038,315.6199,316.7877
2020-01-17 13:25:00,316.1961,315.6268,316.7654
2020-01-17 13:26:00,316.1887,315.6347,316.7426
2020-01-17 13:27:00,316.1797,315.6453,316.7141
2020-01-17 13:28:00,316.1717,315.6558,316.6875
2020-01-17 13:29:00,316.168,315.661,316.675
2020-01-17 13:30:00,316.1677,315.6613,316.674
2020-01-17 13:31:00,316.1665,315.6616,316.6714
2020-01-17 13:32:00,316.1661,315.6619,316.6703
2020-01-17 13:33:00,316.1658,315.6622,316.6694
2020-01-17 13:34:00,316.1661,315.662,316.6702
2020-01-17 13:35:00,316.1673,315.6618,316.6728
2020-01-17 13:36:00,316.1684,315.6613,316.6754
2020-01-17 13:37:00,316.1692,315.6603,316.6782
2020-01-17 13:38:00,316.1662,315.6642,316.6683
2020-01-17 13:39:00,316.164,315.6681,316.6599
2020-01-17 13:40:00,316.1629,315.67,316.6557
2020-01-17 13:41:00,316.1597,315.6784,316.641
2020-01-17 13:42:00,316.1598,315.6783,316.6414
2020-01-17 13:43:00,316.1617,315.6778,316.6456
2020-01-17 13:44:00,316.1624,315.6772,316.6475
2020-01-17 13:45:00,316.164,315.6765,316.6516
2020-01-17 13:46:00,316.1657,315.6732,316.6582
2020-01-17 13:47:00,316.1684,315.6685,316.6683
2020-01-17 13:48:00,316.1723,315.6634,316.6813
2020-01-17 13:49:00,316.176,315.66,316.692
2020-01-17 13:50:00,316.1847,315.6614,316.708
2020-01-17 13:51:00,316.194,315.6587,316.7293
2020-01-17 13:52:00,316.2032,315.6546,316.7518
2020-01-17 13:53:00,316.2129,315.6515,316.7744
2020-01-17 13:54:00,316.2228,315.642,316.8037
2020-01-17 13:55:00,316.2319,315.6369,316.827
2020-01-17 13:56:00,316.2401,315.6331,316.8471
2020-01-17 13:57:00,316.2483,315.6283,316.8684
2020-01-17 13:58:00,316.2603,315.6308,316.8898
2020-01-17 13:59:00,316.2724,315.6339,316.911
2020-01-17 14:00:00,316.2883,315.6482,316.9283
2020-01-17 14:01:00,316.3032,315.6643,316.9421
2020-01-17 14:02:00,316.3192,315.6824,316.9559
2020-01-17 14:03:00,316.3353,315.7121,316.9585
2020-01-17 14:04:00,316.3541,315.7594,316.9489
2020-01-17 14:05:00,316.3744,315.8151,316.9336
2020-01-17 14:06:00,316.3943,315.8661,316.9225
2020-01-17 14:07:00,316.4115,315.9041,316.9189
2020-01-17 14:08:00,316.4267,315.9305,316.923
2020-01-17 14:09:00,316.4422,315.9581,316.9262
2020-01-17 14:10:00,316.4584,315.9828,316.9341
2020-01-17 14:11:00,316.4724,315.9924,316.9523
2020-01-17 14:12:00,316.4872,316.0078,316.9666
2020-01-17 14:13:00,316.5014,316.0164,316.9865
2020-01-17 14:14:00,316.5143,316.0316,316.9969
2020-01-17 14:15:00,316.528,316.0477,317.0083
2020-01-17 14:16:00,316.5429,316.0722,317.0136
2020-01-17 14:17:00,316.5584,316.0911,317.0257
2020-01-17 14:18:00,316.5719,316.1057,317.038
2020-01-17 14:19:00,316.5845,316.1202,317.0488
2020-01-17 14:20:00,316.5943,316.127,317.0616
2020-01-17 14:21:00,316.6016,316.1359,317.0673
2020-01-17 14:22:00,316.6101,316.1526,317.0676
2020-01-17 14:23:00,316.6169,316.1677,317.066
2020-01-17 14:24:00,316.623,316.1841,317.0619
2020-01-17 14:25:00,316.6277,316.1994,317.056
2020-01-17 14:26:00,316.634,316.2165,317.0515
2020-01-17 14:27:00,316.6423,316.2393,317.0453
2020-01-17 14:28:00,316.6515,316.2606,317.0424
2020-01-17 14:29:00,316.659,316.2728,317.0452
2020-01-17 14:30:00,316.6658,316.2837,317.0479
2020-01-17 14:31:00,316.6752,316.303,317.0473
2020-01-17 14:32:00,316.684,316.3163,317.0518
2020-01-17 14:33:00,316.6927,316.3296,317.0558
2020-01-17 14:34:00,316.7024,316.3433,317.0615
2020-01-17 14:35:00,316.7119,316.3605,317.0633
2020-01-17 14:36:00,316.7191,316.3778,317.0604
2020-01-17 14:37:00,316.7237,316.388,317.0595
2020-01-17 14:38:00,316.7279,316.4038,317.052
2020-01-17 14:39:00,316.7311,316.4148,317.0474
2020-01-17 14:40:00,316.7319,316.4182,317.0457
2020-01-17 14:41:00,316.7313,316.4155,317.047
2020-01-17 14:42:00,316.7341,316.4288,317.0394
2020-01-17 14:43:00,316.7378,316.445,317.0305
2020-01-17 14:44:00,316.7403,316.4567,317.0238
2020-01-17 14:45:00,316.7434,316.4716,317.0153
2020-01-17 14:46:00,316.7429,316.4698,317.0161
2020-01-17 14:47:00,316.7424,316.4677,317.017
2020-01-17 14:48:00,316.7422,316.4672,317.0172
2020-01-17 14:49:00,316.744,316.4733,317.0148
2020-01-17 14:50:00,316.7455,316.4781,317.013
2020-01-17 14:51:00,316.7457,316.4786,317.0129
2020-01-17 14:52:00,316.7451,316.4772,317.0131
2020-01-17 14:53:00,316.7454,316.4777,317.0131
2020-01-17 14:54:00,316.744,316.4765,317.0116
2020-01-17 14:55:00,316.7447,316.4771,317.0123
2020-01-17 14:56:00,316.7487,316.4768,317.0205
2020-01-17 14:57:00,316.7529,316.4742,317.0317
2020-01-17 14:58:00,316.7555,316.4746,317.0364
2020-01-17 14:59:00,316.7588,316.4735,317.0442
2020-01-17 15:00:00,316.7638,316.4676,317.0601
2020-01-17 15:01:00,316.7702,316.4611,317.0792
2020-01-17 15:02:00,316.7783,316.4448,317.1119
2020-01-17 15:03:00,316.7863,316.4398,317.1328
2020-01-17 15:04:00,316.7935,316.4385,317.1486
2020-01-17 15:05:00,316.8006,316.435,317.1663
2020-01-17 15:06:00,316.8058,316.4333,317.1783
2020-01-17 15:07:00,316.8098,316.4341,317.1854
2020-01-17 15:08:00,316.81,316.4345,317.1856
2020-01-17 15:09:00,316.8094,316.4336,317.1851
2020-01-17 15:10:00,316.8081,316.4327,317.1834
2020-01-17 15:11:00,316.8072,316.4327,317.1818
2020-01-17 15:12:00,316.8031,316.428,317.1781
2020-01-17 15:13:00,316.7972,316.4219,317.1726
2020-01-17 15:14:00,316.7944,316.4187,317.1701
2020-01-17 15:15:00,316.7929,316.4183,317.1674
2020-01-17 15:16:00,316.7931,316.4183,317.1679
2020-01-17 15:17:00,316.7941,316.4168,317.1714
2020-01-17 15:18:00,316.7967,316.4127,317.1808
2020-01-17 15:19:00,316.7994,316.4093,317.1896
2020-01-17 15:20:00,316.8015,316.4075,317.1955
2020-01-17 15:21:00,316.8056,316.407,317.2042
2020-01-17 15:22:00,316.8101,316.4081,317.2121
2020-01-17 15:23:00,316.817,316.4103,317.2236
2020-01-17 15:24:00,316.826,316.4133,317.2386
2020-01-17 15:25:00,316.8366,316.4231,317.2502
2020-01-17 15:26:00,316.8465,316.4241,317.2688
2020-01-17 15:27:00,316.8552,316.4229,317.2875
2020-01-17 15:28:00,316.8626,316.4201,317.305
2020-01-17 15:29:00,316.8683,316.4193,317.3173
2020-01-17 15:30:00,316.8753,316.4173,317.3332
2020-01-17 15:31:00,316.8826,316.4125,317.3526
2020-01-17 15:32:00,316.8911,316.402,317.3802
2020-01-17 15:33:00,316.9008,316.3888,317.4127
2020-01-17 15:34:00,316.9097,316.3764,317.443
2020-01-17 15:35:00,316.9175,316.3703,317.4648
2020-01-17 15:36:00,316.9286,316.3639,317.4933
2020-01-17 15:37:00,316.9406,316.3603,317.5209
2020-01-17 15:38:00,316.9548,316.3651,317.5445
2020-01-17 15:39:00,316.9689,316.3704,317.5675
2020-01-17 15:40:00,316.9839,316.387,317.5809
2020-01-17 15:41:00,317.0021,316.4025,317.6017
2020-01-17 15:42:00,317.0224,316.4061,317.6386
2020-01-17 15:43:00,317.0428,316.4044,317.6812
2020-01-17 15:44:00,317.0623,316.4139,317.7107
