date,CCI
2020-01-15 13:49:00,-201.7172
2020-01-15 13:50:00,-201.016
2020-01-15 13:51:00,-190.4699
2020-01-15 13:52:00,-258.2017
2020-01-15 13:53:00,-298.9624
2020-01-15 13:54:00,-333.2235
2020-01-15 13:55:00,-319.4155
2020-01-15 13:56:00,-294.303
2020-01-15 13:57:00,-238.9661
2020-01-15 13:58:00,-230.6019
2020-01-15 13:59:00,-214.1512
2020-01-15 14:00:00,-165.721
2020-01-15 14:01:00,-140.181
2020-01-15 14:02:00,-129.1448
2020-01-15 14:03:00,-100.4794
2020-01-15 14:04:00,-82.7728
2020-01-15 14:05:00,-73.3221
2020-01-15 14:06:00,-71.5086
2020-01-15 14:07:00,-73.8218
2020-01-15 14:08:00,-58.1608
2020-01-15 14:09:00,-49.7064
2020-01-15 14:10:00,-22.7131
2020-01-15 14:11:00,-18.2494
2020-01-15 14:12:00,-19.3906
2020-01-15 14:13:00,-22.3253
2020-01-15 14:14:00,-22.243
2020-01-15 14:15:00,-21.9157
2020-01-15 14:16:00,-24.5801
2020-01-15 14:17:00,-28.7604
2020-01-15 14:18:00,-38.5904
2020-01-15 14:19:00,-39.5532
2020-01-15 14:20:00,-29.8615
2020-01-15 14:21:00,-18.9212
2020-01-15 14:22:00,-27.9964
2020-01-15 14:23:00,-24.7313
2020-01-15 14:24:00,-21.5071
2020-01-15 14:25:00,-39.8651
2020-01-15 14:26:00,-27.7936
2020-01-15 14:27:00,-16.318
2020-01-15 14:28:00,-2.9514
2020-01-15 14:29:00,0.7518
2020-01-15 14:30:00,21.3336
2020-01-15 14:31:00,26.731
2020-01-15 14:32:00,23.0011
2020-01-15 14:33:00,22.0488
2020-01-15 14:34:00,32.2183
2020-01-15 14:35:00,75.1453
2020-01-15 14:36:00,89.2002
2020-01-15 14:37:00,82.245
2020-01-15 14:38:00,107.4242
2020-01-15 14:39:00,150.8578
2020-01-15 14:40:00,139.7188
2020-01-15 14:41:00,123.3571
2020-01-15 14:42:00,105.771
