date,ADX
2020-01-14 13:46:00,11.0136
2020-01-14 13:47:00,11.2003
2020-01-14 13:48:00,11.4694
2020-01-14 13:49:00,11.7452
2020-01-14 13:50:00,11.9619
2020-01-14 13:51:00,12.0818
2020-01-14 13:52:00,12.1997
2020-01-14 13:53:00,12.3157
2020-01-14 13:54:00,12.4033
2020-01-14 13:55:00,12.4763
2020-01-14 13:56:00,12.5668
2020-01-14 13:57:00,12.5907
2020-01-14 13:58:00,12.6142
2020-01-14 13:59:00,12.647
2020-01-14 14:00:00,12.7269
2020-01-14 14:01:00,12.8055
2020-01-14 14:02:00,12.9015
2020-01-14 14:03:00,13.0236
2020-01-14 14:04:00,13.205
2020-01-14 14:05:00,13.4043
2020-01-14 14:06:00,13.58
2020-01-14 14:07:00,13.7052
2020-01-14 14:08:00,13.8282
2020-01-14 14:09:00,13.9857
2020-01-14 14:10:00,14.1534
2020-01-14 14:11:00,14.3477
2020-01-14 14:12:00,14.6095
2020-01-14 14:13:00,14.867
2020-01-14 14:14:00,15.1644
2020-01-14 14:15:00,15.4289
2020-01-14 14:16:00,15.5377
2020-01-14 14:17:00,15.6447
2020-01-14 14:18:00,15.7619
2020-01-14 14:19:00,15.8518
2020-01-14 14:20:00,15.9402
2020-01-14 14:21:00,16.0679
2020-01-14 14:22:00,16.2014
2020-01-14 14:23:00,16.2566
2020-01-14 14:24:00,16.3108
2020-01-14 14:25:00,16.3683
2020-01-14 14:26:00,16.3689
2020-01-14 14:27:00,16.3331
2020-01-14 14:28:00,16.2741
2020-01-14 14:29:00,16.1693
2020-01-14 14:30:00,16.0433
2020-01-14 14:31:00,15.9195
2020-01-14 14:32:00,15.8026
2020-01-14 14:33:00,15.6302
2020-01-14 14:34:00,15.4607
2020-01-14 14:35:00,15.3093
2020-01-14 14:36:00,15.1488
2020-01-14 14:37:00,14.962
2020-01-14 14:38:00,14.7727
2020-01-14 14:39:00,14.6079
2020-01-14 14:40:00,14.465
2020-01-14 14:41:00,14.3185
2020-01-14 14:42:00,14.1387
2020-01-14 14:43:00,13.9619
2020-01-14 14:44:00,13.788
2020-01-14 14:45:00,13.5587
2020-01-14 14:46:00,13.3618
2020-01-14 14:47:00,13.1851
2020-01-14 14:48:00,12.9876
2020-01-14 14:49:00,12.7724
2020-01-14 14:50:00,12.5902
2020-01-14 14:51:00,12.411
2020-01-14 14:52:00,12.286
2020-01-14 14:53:00,12.1632
2020-01-14 14:54:00,12.0536
2020-01-14 14:55:00,11.946
2020-01-14 14:56:00,11.8336
2020-01-14 14:57:00,11.7231
2020-01-14 14:58:00,11.5584
2020-01-14 14:59:00,11.4146
2020-01-14 15:00:00,11.2913
2020-01-14 15:01:00,11.119
2020-01-14 15:02:00,10.9496
2020-01-14 15:03:00,10.7955
2020-01-14 15:04:00,10.6245
2020-01-14 15:05:00,10.4564
2020-01-14 15:06:00,10.3104
2020-01-14 15:07:00,10.147
2020-01-14 15:08:00,9.9797
2020-01-14 15:09:00,9.8543
2020-01-14 15:10:00,9.7439
2020-01-14 15:11:00,9.6285
2020-01-14 15:12:00,9.5661
2020-01-14 15:13:00,9.5171
2020-01-14 15:14:00,9.469
2020-01-14 15:15:00,9.3409
2020-01-14 15:16:00,9.2442
2020-01-14 15:17:00,9.1162
2020-01-14 15:18:00,8.9644
2020-01-14 15:19:00,8.8215
2020-01-14 15:20:00,8.6945
2020-01-14 15:21:00,8.5562
2020-01-14 15:22:00,8.4202
2020-01-14 15:23:00,8.2865
2020-01-14 15:24:00,8.1831
2020-01-14 15:25:00,8.0949
2020-01-14 15:26:00,8.0082
2020-01-14 15:27:00,7.8799
2020-01-14 15:28:00,7.7672
2020-01-14 15:29:00,7.6881
2020-01-14 15:30:00,7.6103
2020-01-14 15:31:00,7.485
2020-01-14 15:32:00,7.3702
2020-01-14 15:33:00,7.2798
2020-01-14 15:34:00,7.191
2020-01-14 15:35:00,7.0743
2020-01-14 15:36:00,6.9596
2020-01-14 15:37:00,6.8542
2020-01-14 15:38:00,6.7725
2020-01-14 15:39:00,6.6995
2020-01-14 15:40:00,6.6917
2020-01-14 15:41:00,6.7634
2020-01-14 15:42:00,6.8338
2020-01-14 15:43:00,6.903
2020-01-14 15:44:00,6.9711
2020-01-14 15:45:00,7.0052
2020-01-14 15:46:00,7.0456
2020-01-14 15:47:00,7.0853
2020-01-14 15:48:00,7.1243
2020-01-14 15:49:00,7.0648
2020-01-14 15:50:00,6.9755
2020-01-14 15:51:00,6.8933
2020-01-14 15:52:00,6.9432
2020-01-14 15:53:00,6.9772
2020-01-14 15:54:00,6.9492
2020-01-14 15:55:00,6.9239
2020-01-14 15:56:00,6.8216
2020-01-14 15:57:00,6.721
2020-01-14 15:58:00,6.649
2020-01-14 15:59:00,6.5782
2020-01-14 16:00:00,6.4944
2020-01-15 09:31:00,6.5848
2020-01-15 09:32:00,6.7685
2020-01-15 09:33:00,6.9491
2020-01-15 09:34:00,7.1266
2020-01-15 09:35:00,7.1495
2020-01-15 09:36:00,7.157
2020-01-15 09:37:00,7.209
2020-01-15 09:38:00,7.2776
2020-01-15 09:39:00,7.2595
2020-01-15 09:40:00,7.2416
2020-01-15 09:41:00,7.1433
2020-01-15 09:42:00,7.0603
2020-01-15 09:43:00,6.9902
2020-01-15 09:44:00,6.8845
2020-01-15 09:45:00,6.8122
2020-01-15 09:46:00,6.7617
2020-01-15 09:47:00,6.7678
2020-01-15 09:48:00,6.7779
2020-01-15 09:49:00,6.7686
2020-01-15 09:50:00,6.8143
2020-01-15 09:51:00,6.8252
2020-01-15 09:52:00,6.8359
2020-01-15 09:53:00,6.8992
2020-01-15 09:54:00,6.9893
2020-01-15 09:55:00,7.0778
2020-01-15 09:56:00,7.1294
2020-01-15 09:57:00,7.1343
2020-01-15 09:58:00,7.1056
2020-01-15 09:59:00,7.0955
2020-01-15 10:00:00,7.1004
2020-01-15 10:01:00,7.1298
2020-01-15 10:02:00,7.1561
2020-01-15 10:03:00,7.1919
2020-01-15 10:04:00,7.2753
2020-01-15 10:05:00,7.4003
2020-01-15 10:06:00,7.5354
2020-01-15 10:07:00,7.7123
2020-01-15 10:08:00,7.9444
2020-01-15 10:09:00,8.1965
2020-01-15 10:10:00,8.4753
2020-01-15 10:11:00,8.6192
2020-01-15 10:12:00,8.837
2020-01-15 10:13:00,9.0512
2020-01-15 10:14:00,9.1945
2020-01-15 10:15:00,9.3245
2020-01-15 10:16:00,9.483
2020-01-15 10:17:00,9.6389
2020-01-15 10:18:00,9.8037
2020-01-15 10:19:00,9.9735
2020-01-15 10:20:00,10.1858
2020-01-15 10:21:00,10.3374
2020-01-15 10:22:00,10.4313
2020-01-15 10:23:00,10.4916
2020-01-15 10:24:00,10.5708
2020-01-15 10:25:00,10.6487
2020-01-15 10:26:00,10.7492
2020-01-15 10:27:00,10.8792
2020-01-15 10:28:00,11.007
2020-01-15 10:29:00,11.1498
2020-01-15 10:30:00,11.3569
2020-01-15 10:31:00,11.6286
2020-01-15 10:32:00,11.8561
2020-01-15 10:33:00,12.0248
2020-01-15 10:34:00,12.1944
2020-01-15 10:35:00,12.3393
2020-01-15 10:36:00,12.4819
2020-01-15 10:37:00,12.6782
2020-01-15 10:38:00,12.8712
2020-01-15 10:39:00,13.0497
2020-01-15 10:40:00,13.2138
2020-01-15 10:41:00,13.4272
2020-01-15 10:42:00,13.6921
2020-01-15 10:43:00,13.9525
2020-01-15 10:44:00,14.2517
2020-01-15 10:45:00,14.546
2020-01-15 10:46:00,14.8466
2020-01-15 10:47:00,15.0968
2020-01-15 10:48:00,15.3197
2020-01-15 10:49:00,15.4601
2020-01-15 10:50:00,15.5981
2020-01-15 10:51:00,15.7192
2020-01-15 10:52:00,15.7621
2020-01-15 10:53:00,15.7872
2020-01-15 10:54:00,15.8118
2020-01-15 10:55:00,15.8436
2020-01-15 10:56:00,15.8748
2020-01-15 10:57:00,15.921
2020-01-15 10:58:00,15.9607
2020-01-15 10:59:00,16.0076
2020-01-15 11:00:00,16.077
2020-01-15 11:01:00,16.1491
2020-01-15 11:02:00,16.1293
2020-01-15 11:03:00,16.1098
2020-01-15 11:04:00,16.1151
2020-01-15 11:05:00,16.097
2020-01-15 11:06:00,16.0353
2020-01-15 11:07:00,15.9318
2020-01-15 11:08:00,15.8301
2020-01-15 11:09:00,15.7301
2020-01-15 11:10:00,15.5994
2020-01-15 11:11:00,15.4497
2020-01-15 11:12:00,15.1968
2020-01-15 11:13:00,14.9482
2020-01-15 11:14:00,14.7506
2020-01-15 11:15:00,14.566
2020-01-15 11:16:00,14.4388
2020-01-15 11:17:00,14.2786
2020-01-15 11:18:00,14.0964
2020-01-15 11:19:00,13.9537
2020-01-15 11:20:00,13.8309
2020-01-15 11:21:00,13.7102
2020-01-15 11:22:00,13.5916
2020-01-15 11:23:00,13.4886
2020-01-15 11:24:00,13.392
2020-01-15 11:25:00,13.2959
2020-01-15 11:26:00,13.1905
2020-01-15 11:27:00,13.1337
2020-01-15 11:28:00,13.0871
2020-01-15 11:29:00,13.0994
2020-01-15 11:30:00,13.1279
2020-01-15 11:31:00,13.2083
2020-01-15 11:32:00,13.2792
2020-01-15 11:33:00,13.3736
